Library,Commit,Root Cause,Date,Label
pytorch,https://github.com/pytorch/pytorch/commit/3a5ab17bdc56470ab25291b2d72206253db79186,N.A,2024-03-11 5:22:49,clean
pytorch,https://github.com/pytorch/pytorch/commit/b383123e3744689db3b728035c50e60b0cf743d0,N.A,2024-03-11 5:22:31,clean
pytorch,https://github.com/pytorch/pytorch/commit/f11f2b0d55b1aa322f73f4bb521beaf9d4563603,N.A,2024-03-10 20:30:55,clean
pytorch,https://github.com/pytorch/pytorch/commit/e90cddb0d350df3b0447d6313da80d8676bdd915,N.A,2024-03-09 15:12:27,clean
pytorch,https://github.com/pytorch/pytorch/commit/9cc0f23e5ccc122bcdeeb608ddcbf392c4e44802,N.A,2024-03-06 23:50:06,clean
pytorch,https://github.com/pytorch/pytorch/commit/c83dfc88540cf0b8e0385f98d28c176721ada2d9,N.A,2024-03-03 21:11:57,clean
pytorch,https://github.com/pytorch/pytorch/commit/fd2ab1f6131ca8ffa94c1b12b77ca8d84deeb61c,N.A,2024-03-01 17:34:23,clean
pytorch,https://github.com/pytorch/pytorch/commit/7881b95c73de586389c5b3a18ab343d578b10aee,N.A,2024-02-28 10:17:31,clean
pytorch,https://github.com/pytorch/pytorch/commit/be31e522ce33f8fc5d53dd0681e9e0f796dd7a90,N.A,2024-02-28 0:35:36,clean
pytorch,https://github.com/pytorch/pytorch/commit/f4cf25bb24be735b2502ae13f290017992c2fac8,N.A,2024-02-26 4:58:27,clean
pytorch,https://github.com/pytorch/pytorch/commit/5a3e19578f034f5bec7c5120a138849bd15421e9,N.A,2024-02-22 15:24:15,clean
pytorch,https://github.com/pytorch/pytorch/commit/c37d07a1bcddb89f2049e8ff833c57be3a76b8da,N.A,2024-02-22 14:33:57,clean
pytorch,https://github.com/pytorch/pytorch/commit/0e4bd25a33a5b4b4d84bd2bb3e6ea8a609eaf897,N.A,2024-02-22 9:25:34,clean
pytorch,https://github.com/pytorch/pytorch/commit/26fbbc3e844c8267aa8cf78f152c9612da40dc89,N.A,2024-02-20 10:23:48,clean
pytorch,https://github.com/pytorch/pytorch/commit/609cde94f917c9e3b6941a2b838de4757f1524d3,N.A,2024-02-20 10:23:48,clean
pytorch,https://github.com/pytorch/pytorch/commit/48bdd0fb47917020a1afc3cd550f496d9c8be921,N.A,2024-02-19 16:31:29,clean
pytorch,https://github.com/pytorch/pytorch/commit/4f4629d5224e18d05e4fb952bef01a57f59654c2,N.A,2024-02-16 16:19:37,clean
pytorch,https://github.com/pytorch/pytorch/commit/24d5caba6eb8a4a0eff17a2266345712be6b1374,N.A,2024-02-16 15:06:52,clean
pytorch,https://github.com/pytorch/pytorch/commit/c6f39740c78e2280cba0ea339b5255bed25427a5,N.A,2024-02-09 12:14:23,clean
pytorch,https://github.com/pytorch/pytorch/commit/63fd6883fd3e845521c01daff822c125552cd4d2,N.A,2024-02-02 18:49:18,clean
pytorch,https://github.com/pytorch/pytorch/commit/3d8c36786bf3e7f9f31bfde99644c7ad1bab0622,N.A,2024-02-02 0:51:59,clean
pytorch,https://github.com/pytorch/pytorch/commit/9c2b43cc5057cb840879224e3bdced58d6334c0a,N.A,2024-02-01 9:54:20,clean
pytorch,https://github.com/pytorch/pytorch/commit/35f3ccffd4dd836d71b1db6d560800597979ec5b,N.A,2024-01-31 8:53:58,clean
pytorch,https://github.com/pytorch/pytorch/commit/9d5b950bdd303295eb7e3b5dc96e616ce029c28b,N.A,2024-01-27 18:44:25,clean
pytorch,https://github.com/pytorch/pytorch/commit/8d790abab9c91b2fa9e84515f00ffd6b47f9d900,N.A,2024-01-27 6:03:02,clean
pytorch,https://github.com/pytorch/pytorch/commit/4d0b471389dd38865a2ff214ba7df185d02b18b1,N.A,2024-01-26 6:02:12,clean
pytorch,https://github.com/pytorch/pytorch/commit/3cdd4e236e2c58deeb39b620b5aa1c2bf70ec602,N.A,2024-01-25 21:00:04,clean
pytorch,https://github.com/pytorch/pytorch/commit/01388d07900ff9adea4de42cbd07ffca384d2dbb,N.A,2024-01-25 13:13:40,clean
pytorch,https://github.com/pytorch/pytorch/commit/514159ddcbafff5d9b755c0fdcdf12eeac416735,N.A,2024-01-25 1:52:17,clean
pytorch,https://github.com/pytorch/pytorch/commit/a40951defd87b9a5e582cf9112bf7a8bd0930c79,N.A,2024-01-24 23:25:36,clean
pytorch,https://github.com/pytorch/pytorch/commit/f9fca33baf8c6ffb0e2efeb6376400838659e2a1,N.A,2024-01-22 17:57:06,clean
pytorch,https://github.com/pytorch/pytorch/commit/0d1e7053ac7e88dc47fb8d1d31920af0ad94e805,N.A,2024-01-18 4:37:33,clean
pytorch,https://github.com/pytorch/pytorch/commit/4f2620ce56291c5116b9d9ca32fe56e035e57154,N.A,2024-01-17 23:04:32,clean
pytorch,https://github.com/pytorch/pytorch/commit/84cfe6d8b214628b33771eff70c1876a67db5d10,N.A,2024-01-17 16:44:59,clean
pytorch,https://github.com/pytorch/pytorch/commit/d0fc268918236d8a56cc0ad82ace001160281a17,N.A,2024-01-17 13:14:35,clean
pytorch,https://github.com/pytorch/pytorch/commit/f0bbc2fcf54a47d5b76ddec48efba6b7c431b034,N.A,2024-01-09 2:57:46,clean
pytorch,https://github.com/pytorch/pytorch/commit/d78776e2e60ae0257847097dda3eb2fdc6f32476,N.A,2024-01-09 0:55:08,clean
pytorch,https://github.com/pytorch/pytorch/commit/68b77311ad01cac56f133b2d29a992e502bd5f93,N.A,2024-01-03 13:13:25,clean
pytorch,https://github.com/pytorch/pytorch/commit/75359934bd3ea6cfb55e08ebbd4896d63ca9cdb2,N.A,2024-01-03 0:35:06,clean
pytorch,https://github.com/pytorch/pytorch/commit/cf618452d33022c391c240f7c28c196b6ebfded4,N.A,2024-01-01 14:45:49,clean
pytorch,https://github.com/pytorch/pytorch/commit/65c5eed01d3bf1b971f97c143beaa9dd8b0be0df,N.A,2023-12-22 15:33:09,clean
pytorch,https://github.com/pytorch/pytorch/commit/0b9146bf5de4dbe273dfde101bc42a749e9db7c3,N.A,2023-12-22 10:26:02,clean
pytorch,https://github.com/pytorch/pytorch/commit/94f37811457400b56463d448af01cf5059f60ab0,N.A,2023-12-21 22:17:34,clean
pytorch,https://github.com/pytorch/pytorch/commit/127cae7ec80826a248d25803d94497601bb11468,N.A,2023-12-21 19:47:45,clean
pytorch,https://github.com/pytorch/pytorch/commit/74e8cfc9a0d69cd64b27eb6a095dd5818b4e267d,N.A,2023-12-20 22:10:22,clean
pytorch,https://github.com/pytorch/pytorch/commit/a734085a63f8b840c2ab36ab188cb842d731ddd8,N.A,2023-12-20 20:20:46,clean
pytorch,https://github.com/pytorch/pytorch/commit/7388d401655e3fa803d5a6e40e2c056da324fc63,N.A,2023-12-13 15:44:37,clean
pytorch,https://github.com/pytorch/pytorch/commit/8739d1e3f9b08f4282fe79fc8dacd781d16913ff,N.A,2023-12-12 15:00:56,clean
pytorch,https://github.com/pytorch/pytorch/commit/0379c11248d022faa19c2aace6c9f86a0cee5de2,N.A,2023-12-11 19:45:54,clean
pytorch,https://github.com/pytorch/pytorch/commit/b9c4fb68c54e1dd72c9e1974da02eaa68a71153a,N.A,2023-12-05 18:55:12,clean
pytorch,https://github.com/pytorch/pytorch/commit/f09e8381b724d497b389ecadabcdc7fc938596d3,N.A,2023-12-05 16:20:17,clean
pytorch,https://github.com/pytorch/pytorch/commit/1f845d589885311447e6021def9da2463c8a989e,N.A,2023-11-30 16:11:15,clean
pytorch,https://github.com/pytorch/pytorch/commit/e25b146b8c85a3da964986195c6f3f338db45428,N.A,2023-11-27 20:27:55,clean
pytorch,https://github.com/pytorch/pytorch/commit/d37c4c69954ad7bdccca96854105c48e93d4587e,N.A,2023-11-25 18:15:47,clean
pytorch,https://github.com/pytorch/pytorch/commit/7d5e8c1d5131d3dfbcd47bb21748563346929b03,N.A,2023-11-20 10:36:27,clean
pytorch,https://github.com/pytorch/pytorch/commit/99b89db174ce0359a8724409b2bf9df244d6761b,N.A,2023-11-16 21:44:54,clean
pytorch,https://github.com/pytorch/pytorch/commit/de4fd3843c8746c64cd8bb36b5dd159a940c07d5,N.A,2023-11-16 15:40:03,clean
pytorch,https://github.com/pytorch/pytorch/commit/84ee7453ada1e7d9f0b705d4b623f5a5c21d516b,N.A,2023-11-14 20:55:33,clean
pytorch,https://github.com/pytorch/pytorch/commit/c21320b3b176b999a5e9bf3b554534a6caa962b1,N.A,2023-11-14 1:15:32,clean
pytorch,https://github.com/pytorch/pytorch/commit/e6f09607627f7f83c07f3a411b065b17a4519453,N.A,2023-11-09 17:08:17,clean
pytorch,https://github.com/pytorch/pytorch/commit/d977f118ad5422bec0b57f5b98d7124a6e2366a3,N.A,2023-11-09 13:06:54,clean
pytorch,https://github.com/pytorch/pytorch/commit/82875e69fefd7d048b815c43609ac113ad5b0c72,N.A,2023-11-07 14:25:50,clean
pytorch,https://github.com/pytorch/pytorch/commit/74c24d23675d72461fcc7797b731d84c5d978134,N.A,2023-11-06 23:06:54,clean
pytorch,https://github.com/pytorch/pytorch/commit/5248bc9c8ea3f40963417e6549bc550326256b29,N.A,2023-11-06 13:30:08,clean
pytorch,https://github.com/pytorch/pytorch/commit/247b5bdbb5ec7a1e0d4ec907891fd5fe924c22b0,N.A,2023-11-04 14:08:42,clean
pytorch,https://github.com/pytorch/pytorch/commit/543a618ae83e955ee22abf742e1899e8a659c9c2,N.A,2023-11-02 13:33:15,clean
pytorch,https://github.com/pytorch/pytorch/commit/59869903b3a54acb3ac3a93470fc595d1de3fa7a,N.A,2023-11-02 0:40:51,clean
pytorch,https://github.com/pytorch/pytorch/commit/0347b36b523a8c79b2ba65252236b6f9f23c67ba,N.A,2023-10-31 22:19:09,clean
pytorch,https://github.com/pytorch/pytorch/commit/4daf8afe8ebdbb4eec4f1e6c214c9f08f8404ba3,N.A,2023-10-31 19:02:33,clean
pytorch,https://github.com/pytorch/pytorch/commit/67638d4dadc120ed48a3f7d70cce05ca0483a0fc,N.A,2023-10-30 17:10:54,clean
pytorch,https://github.com/pytorch/pytorch/commit/e5c8ac85448edba98654c898cf42ba43ce5e77cb,N.A,2023-10-30 15:16:05,clean
pytorch,https://github.com/pytorch/pytorch/commit/37253c0cd5dc57a318d2024db896988700f2d747,N.A,2023-10-20 0:46:24,clean
pytorch,https://github.com/pytorch/pytorch/commit/50b80185d62dfe19de58a7d31a534d42b1e5b68b,N.A,2023-10-16 10:29:07,clean
pytorch,https://github.com/pytorch/pytorch/commit/898482f1bfd93f94d0be32d9201cbb6a093ec272,N.A,2023-10-12 23:52:26,clean
pytorch,https://github.com/pytorch/pytorch/commit/733368a82242f17e754be3f07cbacd782c4e64e9,N.A,2023-10-09 17:38:32,clean
pytorch,https://github.com/pytorch/pytorch/commit/16e3f158b947c2c14a98178670f22c047a40807c,N.A,2023-10-02 15:36:04,clean
pytorch,https://github.com/pytorch/pytorch/commit/40b83d98de1f5ebb72d081b04b253251caeee32a,N.A,2023-09-27 18:56:42,clean
pytorch,https://github.com/pytorch/pytorch/commit/213badf632371dabc955224db9dc91b2ed61a71c,N.A,2023-09-27 17:11:44,clean
pytorch,https://github.com/pytorch/pytorch/commit/abd9b763caf4e56e7d5cd40894ac40f05c893682,N.A,2023-09-21 23:10:22,clean
pytorch,https://github.com/pytorch/pytorch/commit/0ec9f59f70fc98ed8d71af3c89badc88f083872a,N.A,2023-09-18 20:40:42,clean
pytorch,https://github.com/pytorch/pytorch/commit/6f4b9cc9abcceed95d4f9d2b6992c8d0eb9d6188,N.A,2023-09-18 18:37:28,clean
pytorch,https://github.com/pytorch/pytorch/commit/afad0d074b5504c87aa1dc9ae352686a8dd3a8eb,N.A,2023-09-15 16:46:08,clean
pytorch,https://github.com/pytorch/pytorch/commit/ce4283933fcd119a1bdd275b765f5105c1b8337c,N.A,2023-09-13 20:37:39,clean
pytorch,https://github.com/pytorch/pytorch/commit/2d26364fb31aa21848f114d13bba081ca24cc7f5,N.A,2023-09-13 18:15:41,clean
pytorch,https://github.com/pytorch/pytorch/commit/f6d8ecf9b38e970db4d72291c3f5ecdd67c43bb6,N.A,2023-09-13 13:12:33,clean
pytorch,https://github.com/pytorch/pytorch/commit/20812d69e5ab45ac2a491f22581e69e467f72467,N.A,2023-09-06 13:58:21,clean
pytorch,https://github.com/pytorch/pytorch/commit/eab57145ab6dfcdda14d932f143faf59cb4ca683,N.A,2023-09-05 18:08:46,clean
pytorch,https://github.com/pytorch/pytorch/commit/4a472d9e952f3a8b19d564bdf56d9e4fbc39486b,N.A,2023-09-05 14:28:17,clean
pytorch,https://github.com/pytorch/pytorch/commit/aff7fdcb4cdd379d7dfaf9781d59f3f2f52c0fb3,N.A,2023-09-03 12:42:27,clean
pytorch,https://github.com/pytorch/pytorch/commit/1b3dc05c3e703841e64e0277d473a0baf3296671,N.A,2023-09-03 0:32:22,clean
pytorch,https://github.com/pytorch/pytorch/commit/7fb131043c8deb59768dcd4a7ce2d9c51d4782ac,N.A,2023-08-30 18:33:04,clean
pytorch,https://github.com/pytorch/pytorch/commit/cd20a89ccc3a588f900acaeb8f9b3e42846a6479,N.A,2023-08-28 18:03:34,clean
pytorch,https://github.com/pytorch/pytorch/commit/c8f7f2659b8361077932d1b2d789e0b0453e6853,N.A,2023-08-28 12:21:47,clean
pytorch,https://github.com/pytorch/pytorch/commit/a41d15e45887c9da23f853e15d72badb454a3199,N.A,2023-08-24 17:30:27,clean
pytorch,https://github.com/pytorch/pytorch/commit/e21ca06f462258e7e932d671f0a50d1b42146729,N.A,2023-08-20 1:26:42,clean
pytorch,https://github.com/pytorch/pytorch/commit/d8dadb0f25debc98a5798ffd3f8554f061e9bd2d,N.A,2023-08-17 18:12:24,clean
pytorch,https://github.com/pytorch/pytorch/commit/528a2c0aa97d152b8004254040076b8ae605bf9f,N.A,2023-08-16 5:48:35,clean
pytorch,https://github.com/pytorch/pytorch/commit/c9cdcb299a99ef260f854e09283eb4e22ff71a2d,N.A,2023-08-11 17:04:33,clean
pytorch,https://github.com/pytorch/pytorch/commit/787d5259fa3f4404b13d530f672fb4b96a14450b,N.A,2023-08-09 17:19:07,clean
pytorch,https://github.com/pytorch/pytorch/commit/a6f7dd4707ac116c0f5fb5f44f42429f38d23ab4,N.A,2023-08-03 0:14:52,clean
pytorch,https://github.com/pytorch/pytorch/commit/63b7be5a6f203338877a308ca10ed485290174a8,N.A,2023-08-02 12:28:36,clean
pytorch,https://github.com/pytorch/pytorch/commit/f160a972aa7ef2db508dbd233246f6dc61643d88,N.A,2023-07-28 23:40:40,clean
pytorch,https://github.com/pytorch/pytorch/commit/f725e6374def2cdb245b09c46944cef5512116d1,N.A,2023-07-26 15:17:41,clean
pytorch,https://github.com/pytorch/pytorch/commit/71d18f61059dbb617a8afc79b64598d2fbb89d63,N.A,2023-07-25 9:03:06,clean
pytorch,https://github.com/pytorch/pytorch/commit/b2b1f2194b2fe47fdf50678bc9ac888b3d62f523,N.A,2023-07-25 4:01:40,clean
pytorch,https://github.com/pytorch/pytorch/commit/801fb93b0c84d7cfc3d71fe21a9a87872fd92aeb,N.A,2023-07-19 15:56:16,clean
pytorch,https://github.com/pytorch/pytorch/commit/70b5264ec5912618a28e831f14571a01df7a63a9,N.A,2023-07-19 15:37:50,clean
pytorch,https://github.com/pytorch/pytorch/commit/d2fa3f608b5e4f582a8aaf752f10efe4ca72a7d0,N.A,2023-07-19 0:15:48,clean
pytorch,https://github.com/pytorch/pytorch/commit/398606e1c4af00429fdfdceb0ed35b2fb98647e8,N.A,2023-07-12 17:26:30,clean
pytorch,https://github.com/pytorch/pytorch/commit/ed5ea15714361db57aff7f8b6dbf6f9d6cb3e95c,N.A,2023-07-11 0:01:02,clean
pytorch,https://github.com/pytorch/pytorch/commit/d184c811661eace999370fa4d833d7f91faae051,N.A,2023-07-10 21:29:20,clean
pytorch,https://github.com/pytorch/pytorch/commit/51e246affcf3a48064a2cd6cc01a51bb5fd5658f,N.A,2023-07-09 17:53:16,clean
pytorch,https://github.com/pytorch/pytorch/commit/456ecefd525c3b6fa7d0854a57a3a659edc04fd1,N.A,2023-07-06 18:13:29,clean
pytorch,https://github.com/pytorch/pytorch/commit/b3e60ee05250a0b3289f4611d916e8ac4b0a0a78,N.A,2023-06-30 22:23:44,clean
pytorch,https://github.com/pytorch/pytorch/commit/fd40abb70623f1f01427b80a4195e6dbbc40875f,N.A,2023-06-23 12:17:12,clean
pytorch,https://github.com/pytorch/pytorch/commit/4aee0fef117df1975200984a0e6c36eb8a078bf2,N.A,2023-06-22 14:09:19,clean
pytorch,https://github.com/pytorch/pytorch/commit/750cbb299b4c0d04d5b785bdb4e28fd0aedefc2c,N.A,2023-06-16 16:12:51,clean
pytorch,https://github.com/pytorch/pytorch/commit/0ca3c6f7d7f4d4dd8cb51281036241ff8417bc83,N.A,2023-06-14 12:54:29,clean
pytorch,https://github.com/pytorch/pytorch/commit/37359c36fdb413df3b02996eb0ea2433c147db34,N.A,2023-06-12 2:33:26,clean
pytorch,https://github.com/pytorch/pytorch/commit/3a0f37735c6935a46c3401195527e7197af8c905,N.A,2023-06-09 18:45:16,clean
pytorch,https://github.com/pytorch/pytorch/commit/f3553c508c4a5187ba6cbc23a81ede8edcdef848,N.A,2023-06-08 22:12:34,clean
pytorch,https://github.com/pytorch/pytorch/commit/872fdb329b75c832c2cd1314b3613e28289d8fac,N.A,2023-06-06 0:28:16,clean
pytorch,https://github.com/pytorch/pytorch/commit/cca7b3856451a48377b6e94efefc03ae79e4eb5d,N.A,2023-06-05 16:01:16,clean
pytorch,https://github.com/pytorch/pytorch/commit/e66c498d2df74c17c137d4bd3bb210c3976e28f4,N.A,2023-06-04 14:31:12,clean
pytorch,https://github.com/pytorch/pytorch/commit/8215468870daae5a1da7ac02f98f4e2ddf2d7623,N.A,2023-06-03 2:40:26,clean
pytorch,https://github.com/pytorch/pytorch/commit/a6a030a8eb708d0ced13fd2419636e1b24a8e668,N.A,2023-06-02 16:07:53,clean
pytorch,https://github.com/pytorch/pytorch/commit/67792e175ccb8c58ca175e6d41b26c52ac06c3e8,N.A,2023-06-01 17:02:27,clean
pytorch,https://github.com/pytorch/pytorch/commit/5fa273c870516bbbfab620b7a5ac5048e36d6a4b,N.A,2023-05-30 13:09:52,clean
pytorch,https://github.com/pytorch/pytorch/commit/2cc6ae1926d7a678d711b5a21f9ed0e5d5bbaafa,N.A,2023-05-29 22:51:10,clean
pytorch,https://github.com/pytorch/pytorch/commit/bcaa93e80c03744e0c4235d6a0a88e6743f002cf,N.A,2023-05-26 16:59:42,clean
pytorch,https://github.com/pytorch/pytorch/commit/124d812f38e5625bedc828a6b462a6295aeecdc9,N.A,2023-05-17 19:57:36,clean
pytorch,https://github.com/pytorch/pytorch/commit/effe1425dd698dda2497e9ce25f5c1655b33ecc4,N.A,2023-05-15 11:32:10,clean
pytorch,https://github.com/pytorch/pytorch/commit/f0f700e8d257b1f08157aa86d9bfe0ffbeb32ec8,N.A,2023-05-12 13:41:30,clean
pytorch,https://github.com/pytorch/pytorch/commit/116e04be2907c961c386b050872841732d0d2bb7,N.A,2023-05-08 14:57:14,clean
pytorch,https://github.com/pytorch/pytorch/commit/d5169e7141706f6ed6c1847d4447a6efaacd7fbe,N.A,2023-05-02 1:14:31,clean
pytorch,https://github.com/pytorch/pytorch/commit/baf092b82d791a908767e6d93b9e6f99e4b2867f,N.A,2023-04-24 17:57:28,clean
pytorch,https://github.com/pytorch/pytorch/commit/bbfd577b7cdb703a4cfd3886269b4f056012fd7b,N.A,2023-04-20 18:30:31,clean
pytorch,https://github.com/pytorch/pytorch/commit/7cb581d42f3cf952f2f3eb32b175167c88c72aac,N.A,2023-04-14 20:22:00,clean
pytorch,https://github.com/pytorch/pytorch/commit/20019f7c56d90ca88eaaf272b1577af0a615068a,N.A,2023-04-14 19:18:29,clean
pytorch,https://github.com/pytorch/pytorch/commit/ee1f28cd15bbb6df234282c98e0c12dc8c77e4ba,N.A,2023-04-13 22:06:51,clean
pytorch,https://github.com/pytorch/pytorch/commit/60ebb2f1163bc8e7df31514733063381c8959997,N.A,2023-04-11 23:27:53,clean
pytorch,https://github.com/pytorch/pytorch/commit/abafb1e6dc2c0dfd8897679076f9b0f632a989f1,N.A,2023-04-11 14:54:30,clean
pytorch,https://github.com/pytorch/pytorch/commit/c00fd71a95e0c52a14921e8d906d21d60dc9667c,N.A,2023-04-10 21:45:43,clean
pytorch,https://github.com/pytorch/pytorch/commit/3ed66f94b5fb1d30687f225aaf45314daafa9601,N.A,2023-04-05 15:35:07,clean
pytorch,https://github.com/pytorch/pytorch/commit/a5b6f10c5d56dafba2aa9fd9e1949c2e88665df4,N.A,2023-03-30 21:00:25,clean
pytorch,https://github.com/pytorch/pytorch/commit/c905251f9f0d23403facfb8b6485edf91df8507b,N.A,2023-03-30 16:20:12,clean
pytorch,https://github.com/pytorch/pytorch/commit/5e6e98483508f60dd654fc86f55a09d6f3c7333f,N.A,2023-03-27 23:24:41,clean
pytorch,https://github.com/pytorch/pytorch/commit/2ea097071a38f3f0bfdc1743fbaf4af418208fc8,N.A,2023-03-27 14:36:47,clean
pytorch,https://github.com/pytorch/pytorch/commit/be49d3b1702c629057560893db20f2a6b6901656,N.A,2023-03-22 9:42:13,clean
pytorch,https://github.com/pytorch/pytorch/commit/4733de18fd17db4abf1358fbb199bb7c940642a5,N.A,2023-03-21 22:38:34,clean
pytorch,https://github.com/pytorch/pytorch/commit/dbb31672b2381f2e9b782466c64b454f09f07349,N.A,2023-03-21 13:36:14,clean
pytorch,https://github.com/pytorch/pytorch/commit/ea6113ea20e706891dd3ae93481dfd5545a00a4c,N.A,2023-03-20 19:24:49,clean
pytorch,https://github.com/pytorch/pytorch/commit/1c40ce4f19d562e6c1c427b50113883dfa6d93db,N.A,2023-03-20 14:19:03,clean
pytorch,https://github.com/pytorch/pytorch/commit/aeb3db8aa06d081735ae9c49fe6be8308e82d793,N.A,2023-03-16 12:35:33,clean
pytorch,https://github.com/pytorch/pytorch/commit/577d930c39e3db6eb7bab2c24be07b1e90d94244,N.A,2023-03-16 2:28:18,clean
pytorch,https://github.com/pytorch/pytorch/commit/707d8925646d2f42dedcde6be2f8662ba98d04b2,N.A,2023-03-14 19:06:59,clean
pytorch,https://github.com/pytorch/pytorch/commit/8bce88d9de5ee54e6d6136dddc13a7377c426814,N.A,2023-03-10 1:42:51,clean
pytorch,https://github.com/pytorch/pytorch/commit/065de4301200117c65607b213322cbde800b50f8,N.A,2023-03-09 22:21:06,clean
pytorch,https://github.com/pytorch/pytorch/commit/184fb9f11d4633dc1428d570302dd9beec385cd0,N.A,2023-03-01 19:25:28,clean
pytorch,https://github.com/pytorch/pytorch/commit/e50ff3fcdb3890ce3bbab99e60b1c27ff49be2af,N.A,2023-02-28 22:02:47,clean
pytorch,https://github.com/pytorch/pytorch/commit/c44a7330189fbbad944d08437433cd5248214052,N.A,2023-02-27 14:11:49,clean
pytorch,https://github.com/pytorch/pytorch/commit/407b0f321480d6ac41e26dc330853d68c18f028a,N.A,2023-02-25 14:42:06,clean
pytorch,https://github.com/pytorch/pytorch/commit/cba8b12fa7ea6093a8be7605e1da6b9b8e78f31b,N.A,2023-02-23 15:23:45,clean
pytorch,https://github.com/pytorch/pytorch/commit/d4882a9445ea90cbd38e24ed204d00d1b02fd5e0,N.A,2023-02-23 13:28:54,clean
pytorch,https://github.com/pytorch/pytorch/commit/8de4238a31b87707594dfe345a30bf561f673c27,N.A,2023-02-22 0:11:18,clean
pytorch,https://github.com/pytorch/pytorch/commit/c137d3d688d2fae9cef235cfa26d9c556a77ee0f,N.A,2023-02-17 10:51:34,clean
pytorch,https://github.com/pytorch/pytorch/commit/30d0112bf34971d8fcd447ce3b2c4b1630d1e7d6,N.A,2023-02-16 19:20:00,clean
pytorch,https://github.com/pytorch/pytorch/commit/a863d5e37c65f325bb6ec08a1cf9467ae2a4ce96,N.A,2023-02-15 23:20:10,clean
pytorch,https://github.com/pytorch/pytorch/commit/8da776e3a716091aaa1bfab774badd1d1ea15f3c,N.A,2023-02-15 7:16:20,clean
pytorch,https://github.com/pytorch/pytorch/commit/59e875667611054a5dfd76854140cd70de45051e,N.A,2023-02-10 2:36:06,clean
pytorch,https://github.com/pytorch/pytorch/commit/3693039bb70828828b90b82191c16aa01547482f,N.A,2023-02-04 15:07:15,clean
pytorch,https://github.com/pytorch/pytorch/commit/68b06ee4d46b727c5378864f6a3db2a8a4256e8c,N.A,2023-02-01 22:31:55,clean
pytorch,https://github.com/pytorch/pytorch/commit/2a31c3589bb62ebaac3b3ec30c455668743f1893,N.A,2023-01-31 14:31:50,clean
pytorch,https://github.com/pytorch/pytorch/commit/44a948c82000dd7cf4cf23ff3aa0da92ff6812ef,N.A,2023-01-31 14:14:48,clean
pytorch,https://github.com/pytorch/pytorch/commit/441b09d1b7da45bf48546986ba88e2b082b8ad28,N.A,2023-01-30 22:02:30,clean
pytorch,https://github.com/pytorch/pytorch/commit/c499e760f5f2ae79b364a6b13805364d2a49e425,N.A,2023-01-30 18:36:41,clean
pytorch,https://github.com/pytorch/pytorch/commit/5105a8d3fccc80ee1e22fc8f1257e0a5f3d844f1,N.A,2023-01-27 3:58:03,clean
pytorch,https://github.com/pytorch/pytorch/commit/f3338857042b8e7b5da4e527c960a3fc1b529ba7,N.A,2023-01-23 16:00:49,clean
pytorch,https://github.com/pytorch/pytorch/commit/020c0d589529bbb96714f582d551b90f37c4ea35,N.A,2023-01-21 10:07:28,clean
pytorch,https://github.com/pytorch/pytorch/commit/764f79f6804a57a75d9d4da97824b4f57b638ef5,N.A,2023-01-17 19:58:00,clean
pytorch,https://github.com/pytorch/pytorch/commit/77b8aa6e439fc5c3cf1eeeaff3f705c54c150a2e,N.A,2023-01-17 11:53:36,clean
pytorch,https://github.com/pytorch/pytorch/commit/fb4fc0dabea6ed2b1ca224628e18d0e752ba81d3,N.A,2022-12-28 22:44:42,clean
pytorch,https://github.com/pytorch/pytorch/commit/878719a2db1088c6c4a1e9562ff59422019efa5b,N.A,2022-12-27 23:23:32,clean
pytorch,https://github.com/pytorch/pytorch/commit/0476201482dfdbbb4afbfcc7dae65fafbb2b9c19,N.A,2022-12-21 0:06:42,clean
pytorch,https://github.com/pytorch/pytorch/commit/c248f2f3793b7dfd1cffb6c4679c16a3baeeb805,N.A,2022-12-20 18:23:00,clean
pytorch,https://github.com/pytorch/pytorch/commit/07c340bb2aecb2a4ff2bc3e2f057f1f11cb9139c,N.A,2022-12-20 10:00:55,clean
pytorch,https://github.com/pytorch/pytorch/commit/d19791e4cd09688bc03aa8af5662765d787abbe2,N.A,2022-12-14 19:15:07,clean
pytorch,https://github.com/pytorch/pytorch/commit/0b3316ad2c6ff61416597ef29e8865876dcb12f5,N.A,2022-12-12 9:20:40,clean
pytorch,https://github.com/pytorch/pytorch/commit/b95ea4f1494dacf86b5789f5466025b1fac1f2bb,N.A,2022-12-11 23:39:37,clean
pytorch,https://github.com/pytorch/pytorch/commit/184f6b57878e16e0ac14abc5f98b9f0a8845fd7e,N.A,2022-12-10 20:00:05,clean
pytorch,https://github.com/pytorch/pytorch/commit/850b53bbee82fb194af85b566aedee94b96def32,N.A,2022-12-01 1:34:13,clean
pytorch,https://github.com/pytorch/pytorch/commit/24b3b73c98110e59687b524ca208795c3f3e8ff2,N.A,2022-11-29 20:01:49,clean
pytorch,https://github.com/pytorch/pytorch/commit/8226a5d3839b7f34a643bb60a28e00299c3e895d,N.A,2022-11-29 2:49:07,clean
pytorch,https://github.com/pytorch/pytorch/commit/5abe454d6c02ac16e2e1fc87500aa46697385501,N.A,2022-11-28 16:36:01,clean
pytorch,https://github.com/pytorch/pytorch/commit/7594e043b85b6e2c0cf4b2f257ac9606313cec90,N.A,2022-11-23 1:50:08,clean
