Library,Commit,Date,Root Cause,Label
pytorch,https://github.com/pytorch/pytorch/commit/a2e0f5128cf427962eda588161b953c061146c89,2023-04-11 23:20:08,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/a2e809f29bd66a0f314edeb602f37b4de05e5c41,2023-04-12 22:35:24,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/6ebeefb4b0d218b799de4c7af7a7352094f33b34,2023-04-13 0:45:28,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/46a31e9babb6b65a1184636fa7ed9a50ff583eb3,2023-04-13 1:58:27,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/6a568779b6a7e0c06de9d5617ff7f20d7d0e16c7,2023-04-13 9:31:51,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/b8580b08976db89203f2ea7dda0f012520e9471a,2023-04-13 21:23:56,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/09ebdf44faa606f926bb7306e06a5f8d050aca46,2023-04-13 21:55:45,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/ee1f28cd15bbb6df234282c98e0c12dc8c77e4ba,2023-04-14 2:06:51,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/20019f7c56d90ca88eaaf272b1577af0a615068a,2023-04-14 23:18:29,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/157c869026bd0aa866e0138d5ed57d09966863fc,2023-04-15 5:13:23,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/a8429342df25531f39f2b16a934a082566d44da1,2023-04-17 7:12:53,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/5b692fd819f1428fc070c3ec3a0cde5d4b83dd03,2023-04-18 5:07:57,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/88c8c2b71b7b2dac0b346dfadc15e96eacaa7755,2023-04-18 7:53:24,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/a8a1c576649816fe14cbcd2cf323ceeb08e3a868,2023-04-18 15:35:05,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/bce21ee06ab5657259f5e1f23499a1f25cd64afd,2023-04-18 18:59:47,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/cf354a04919628f689b8decfb278a56ec42d87af,2023-04-19 22:12:10,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/19788002e7e5a2e39feea043d10268d5cfee2567,2023-04-19 23:35:53,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/bbfd577b7cdb703a4cfd3886269b4f056012fd7b,2023-04-20 22:30:31,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/9bece55a7e620525f76177b2402b178acab66ee8,2023-04-21 6:10:11,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/c39aff10845f02b1e44541dc1c1274b3af797873,2023-04-21 21:26:49,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/363d5300356e17e7e9eb92381a4cf8a932fca3e0,2023-04-21 22:49:50,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/e9bf94149eec0bdaccdb1317efd3f35c6f60a6c9,2023-04-22 3:13:05,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/f8c686112037122813d5812ee4f65b68869eca0e,2023-04-23 19:34:38,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/baf092b82d791a908767e6d93b9e6f99e4b2867f,2023-04-24 21:57:28,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/33fe2dbb23c5fc2f11c2b5a35e0141899866658c,2023-04-24 22:18:18,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/ae5e1819a510b44408a562397b1da34b549a78f2,2023-04-25 20:56:04,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/62fad315c14c3b56e83382adb55751f7274b65dd,2023-04-25 21:58:14,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/676a23f4528291e2406834bfa2368b11b1cb58a7,2023-04-25 23:51:20,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/7ec439206853ec1a7ba74cfeeaa15d45d30475cc,2023-04-26 14:45:08,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/089b085c32dc3ddc486d46466c84bb2c66c01ed7,2023-04-27 18:07:28,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/61917a006d771c40d8015256bab772584ba0f57f,2023-04-27 21:24:18,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/a145a3332cff48e061ff8f57478d145a711af732,2023-04-27 23:58:15,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/9dcabe293a72898a46f08f21409b808f28a23a93,2023-04-28 0:41:37,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/97afbcbc8007857a51c85e9c61fe6d80564ef1f9,2023-05-01 22:41:00,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/52a36a98d9425479f62b6e2d1a59e434b85f7f7e,2023-05-02 6:38:28,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/0a479d9b9c3ca50bc2dc382351855a14c47e99f0,2023-05-02 11:44:06,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/9bc68fcd25798553e311d8562fe3a1c5a450feb3,2023-05-03 23:52:58,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/fa2bfab93ed4a2b864a54fc26b06ef58d45b84fe,2023-05-04 0:15:55,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/fd841763e1f8989046a6baef2c9a4f3ea5f607eb,2023-05-04 0:45:15,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/c29ab84115f40614d04e4557ea2e1ac40b7aa75c,2023-05-04 2:12:28,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/ff974cd962fc351c4eec75f5ed5b3fe6afcac4e8,2023-05-04 13:28:33,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/87f08d717e022b8dd8de03c82ab77a9b3d52d5f6,2023-05-04 16:23:12,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/4bad3f62f76a9423d196681e192a699346972bce,2023-05-04 20:02:33,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/bf52d570d9be0167501cd6a206b7e262e6d3860c,2023-05-05 3:57:49,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/40df6e164777e834b5f5b50e066632ed40bd25ef,2023-05-05 17:00:42,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/db5430fd25c88873b673b4885aa702993830a5a7,2023-05-05 23:14:39,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/3362c1d240df76e6c031c14d0f205cdf5ddc7fca,2023-05-06 0:05:57,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/d719f0276d69a8315b65f4c4500cfc1cdaddb025,2023-05-06 5:04:50,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/ca9f55f79d944672cb93157836f8ee92f54d2e10,2023-05-06 18:22:31,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/176ef97fc107fac02e6dbcda945fe58af0e69764,2023-05-08 18:24:19,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/0e08a9b05727cb1f93a76c566b609f94effbf0e8,2023-05-09 16:44:57,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/858657090b81929891eb021eb06b69c5d878dcdf,2023-05-09 18:42:42,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/17fec516fe658ad96179039907d6e7d6d7b1d7eb,2023-05-09 20:30:59,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/7da8705f18ec5ab3ecca283e4821cb402ed6e791,2023-05-09 22:12:45,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/a723f1f2b93a398d442573a5d24032c23de29aa4,2023-05-10 9:53:19,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/8a20ea0a1fc12da29fec512b28fface307a90b54,2023-05-10 21:19:18,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/176dabf88cb22e92df0aefebc667780735649d65,2023-05-10 22:14:03,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/075d36d37f35c7c9e5eb3feaad436e7e8a448fe2,2023-05-11 3:10:23,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/979f55d3bc298387487896936df4548e64d12ba3,2023-05-11 11:13:51,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/cb94ea60440920dad11b205fa14d805143f0182b,2023-05-11 23:27:24,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/a6b8e69d363ee411173be513a12bc44264b0b3b4,2023-05-12 0:50:35,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/4c8ee583c3af7ee6bf21ac7908a5f81455dc96e5,2023-05-12 0:50:35,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/aa8dcab1ce3fb96a7ccdee5861f4d281086ca3e1,2023-05-12 7:03:09,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/a3700571e17e46625632a9703136977a8b9976cb,2023-05-12 17:17:10,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/f0f700e8d257b1f08157aa86d9bfe0ffbeb32ec8,2023-05-12 17:41:30,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/5fe834afc1995330398accff9e49bd9c91b4b425,2023-05-12 21:37:34,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/ceecccc09e43b879f661c8a529dab043f7779ccf,2023-05-13 0:59:41,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/387b369ee4d0d94b616254e26e43ab16a30d83f4,2023-05-13 3:00:23,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/effe1425dd698dda2497e9ce25f5c1655b33ecc4,2023-05-15 15:32:10,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/a8ea4178ab80b6fbab638182d5074c550b81a0ac,2023-05-15 15:55:42,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/0e811044bd94607cdc8cceae0d479f8859b2417c,2023-05-15 22:06:28,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/39f52c0218f57c0e7262fb7345aa6d4e60bbc40c,2023-05-17 5:52:08,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/8e51521cee43ce7662a10345d2d61922d895b3eb,2023-05-17 17:36:32,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/c9ba967c215dabb561371f25ac98043ba147f56d,2023-05-18 16:15:34,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/c618093681bfbb7fca6159de5b73ffceb5b4e0f5,2023-05-22 20:24:40,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/d55aad1f3ea8c9b3b4e73b8660f60778ce49be83,2023-05-24 1:22:21,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/d26c8f26d1b2d524c810c4ac272da998b71e72fd,2023-05-24 6:50:55,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/8aea9dad8fdb0bc5921aab2e11b6832b41a8a06a,2023-05-24 8:40:35,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/6cabc105bb7c9cce4e23bdcc4a921613caae0f9a,2023-05-24 16:52:13,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/d378837039b68c781777bf8d928ebc50f982b4f5,2023-05-24 17:55:10,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/e6fc7d814d5e94e19ecda84c2697d36d6eff6a10,2023-05-24 21:16:19,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/dbf6912be6c9f77234736fe4e1764b94661c9cba,2023-05-24 22:01:47,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/dedcf8f70f63ebdf5d3df06a55e910a45e9abc80,2023-05-24 22:36:31,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/bd397674087a4b412437fc3bdd96d7d3bec29d8e,2023-05-25 21:06:44,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/6f464e0cf8447f9f7781c9fab7bccc661d018506,2023-05-26 2:10:41,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/bcaa93e80c03744e0c4235d6a0a88e6743f002cf,2023-05-26 20:59:42,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/26f53bb8b0dfeb633fef405595bd4f30ffbf437b,2023-05-27 3:57:30,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/c9f4f01981fd73fcc7c27676cc50230cd1b5bc22,2023-05-27 4:23:01,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/2cc6ae1926d7a678d711b5a21f9ed0e5d5bbaafa,2023-05-30 2:51:10,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/fcbdbd6682885f2a334613f90616dc1fc0ce696f,2023-05-30 16:58:01,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/5fa273c870516bbbfab620b7a5ac5048e36d6a4b,2023-05-30 17:09:52,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/3ef4d697df5bfdbd27dfc7a79c0679da2b87e3af,2023-05-30 19:22:37,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/463df86ce8b7062da4f3a3e34475cf253b2c48aa,2023-05-30 20:24:26,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/5324124eacbdf0c74eda1e91e2d9e8600c216fa0,2023-05-31 2:50:38,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/7c2641d5f1081811e664267406df1059687aad7a,2023-05-31 6:17:07,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/213e10dc3d54ac232f8e7a19b834f6bdb835490b,2023-05-31 19:39:52,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/04c1c2b79120da1e1ca2bb6980cfbcde07c054e6,2023-05-31 20:50:27,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/cba4004983c15f08d3e4a943381c5d369a0040ef,2023-05-31 22:03:17,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/f15af1987777db2cb590aab98cefe74bfe086b48,2023-06-01 21:05:56,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/da963d793b596e36ffc0dd28c1c592a45e727240,2023-06-01 23:05:20,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/0b7320315a8123399f25ac693b1a12127ca474e6,2023-06-01 23:11:07,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/f22148f0ed8db4b381a2feeb6053b140d7c5bae2,2023-06-02 14:31:06,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/a8c1967cee588f083d6f5520cc4afee80c6968cd,2023-06-02 20:51:03,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/8215468870daae5a1da7ac02f98f4e2ddf2d7623,2023-06-03 6:40:26,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/7a42a035479a56b3793d209b7a4fd040f5c9924f,2023-06-06 4:41:20,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/17737f9d0e683a01b1873e9b7f948de9035e4951,2023-06-07 23:13:53,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/2868a5d0d179957e3e21dc6aa6017b6263270634,2023-06-08 5:34:56,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/91e82ba0a62a91af676a34af496c1953d554107a,2023-06-08 7:16:13,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/4a72708d2b1a83223a739fcf73a149c011f9a73c,2023-06-08 18:15:27,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/606fb882c4936ce2a271f172398b9ceff5fab6e1,2023-06-08 21:50:12,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/f3553c508c4a5187ba6cbc23a81ede8edcdef848,2023-06-09 2:12:34,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/6095a22cffda66c6e0afe3831ff4e146baa3e1aa,2023-06-09 9:04:55,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/2e21cb095a04dccb1900367623b4ca59ddcf26a2,2023-06-09 16:13:09,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/89632b56ff135be949963a729990831a3452dd4b,2023-06-09 20:38:13,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/3a0f37735c6935a46c3401195527e7197af8c905,2023-06-09 22:45:16,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/59ee6cd86464d8f9e94c2417bfa01b87da3929ed,2023-06-10 1:59:55,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/c3fdfca5da8de44138c529c4ce364a1ad8b0726d,2023-06-12 12:48:28,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/31ee1512d3108a2856f799250fcefc667c13832c,2023-06-12 22:02:13,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/4c3799447f4cb8157e2145446c659b8629cb3c08,2023-06-12 18:56:48,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/3ffac082719a39a84eb17a97cb5d70080bada8f3,2023-06-13 16:57:51,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/6cc0f1c20c2f87a6c7b0e4abd5419e5007920999,2023-06-13 23:54:45,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/0ca3c6f7d7f4d4dd8cb51281036241ff8417bc83,2023-06-14 16:54:29,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/5efdcd5802ec58c70e66e509cab43887e1253221,2023-06-15 5:21:50,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/d1cecd9c32ba700c27f2b0716bf2cbef41469495,2023-06-15 18:41:00,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/0a4a7d4b26ab5c789df4dc690686e6a7d06b1ed0,2023-06-16 14:57:34,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/0da38409a0da0dfd21f2d1a07bc934de3ff4df24,2023-06-16 17:15:56,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/750cbb299b4c0d04d5b785bdb4e28fd0aedefc2c,2023-06-16 20:12:51,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/adeb63de953632d76a1dc7aa8b26a74700e84636,2023-06-18 23:05:00,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/7b3242d5f737d4a63870f8d6a008a9ae43a2fac9,2023-06-19 6:30:44,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/1dba81f56dc33b44d7b0ecc92a039fe32ee80f8d,2023-06-20 2:40:54,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/7b6dc72ffae43d340a08ab79da8334a09bf41f14,2023-06-20 15:35:02,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/8c2effcaf7d9b5a3cfc777721cb6ca93b0b683d7,2023-06-20 23:28:40,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/fb6173a4ac60ed5a22cff2c68134633eb72e53b9,2023-06-22 2:53:41,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/4aee0fef117df1975200984a0e6c36eb8a078bf2,2023-06-22 18:09:19,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/ec922efe3b9d1fb8fa1efd7a59e6e0382a851950,2023-06-22 19:34:10,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/5a97c947c69dd248fb60eba6c8d1913720dfe2af,2023-06-23 2:07:08,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/8176cd8c0ff9d9b818c3598b9304f911ce5e33dd,2023-06-23 16:45:40,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/93e63fc0f62c36e08853db59d540ebfdf253ee98,2023-06-23 19:13:49,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/933166e5c0bfe599bcfa9dc3470af05864c7a05e,2023-06-23 20:02:10,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/5364366f8c33f59f89070c7f73cffaef653d8d54,2023-06-26 16:45:04,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/4a008d268a35fe84790e64571892f6a0511cfb2a,2023-06-26 23:05:03,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/217a8b46972dad8f0ce2f6ef00a5a76744b81e9f,2023-06-27 16:17:10,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/936cd4f2f5fe8c0d1bc3b9ef89aef0d0476189de,2023-06-27 17:49:18,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/1a8af1503f10540c4db229ea95a72a32340a965f,2023-06-27 20:22:39,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/298ff41a3842b094545a5b0486bde2c77345d9cd,2023-06-28 0:05:13,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/54cb61f7d994a108df1bf731b216d4a0f9a3af2a,2023-06-28 2:17:14,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/28d42e66e418f655fdca45c53d4e09d095e7e182,2023-06-28 2:37:15,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/9db8ad7f1d9a00efaecf28b1669ef0ffd60756d7,2023-06-28 11:04:57,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/ee19121931659494164afddee893d5f7170d5cf6,2023-06-28 16:14:36,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/ec85ab6157d0cfb38b1639c641e5349aafc024a1,2023-06-29 18:58:43,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/12f19b5dd9c2fce6ebcaf33b1a60783706bae34f,2023-06-29 20:23:20,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/6929e9e94755ba4853ffbe16f31c78293752d9f9,2023-06-30 21:39:46,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/ef7bc3e23d128b92e7826342e879438d844f7312,2023-06-30 21:43:42,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/d982fdb5d527c7391763e144401c5908d96f7f48,2023-07-01 0:25:12,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/b3e60ee05250a0b3289f4611d916e8ac4b0a0a78,2023-07-01 2:23:44,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/004ff536e87c9586064fb49c4e581f185f3a9d47,2023-07-01 3:25:51,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/fcb53c13943957e92da61e8b1378e2437cf4ffd5,2023-07-01 7:50:31,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/9f7ad25c987b8b69ff3a0c2aabd55a7c032de7d5,2023-07-03 0:17:42,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/437bc5b1b764e20091b37bc9dcb0134c41ddfb78,2023-07-03 14:12:44,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/a358a9262e4b8c7280d1817ac73f24a1bf383da6,2023-07-06 17:47:02,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/8c0b9a2d69766a4c885a6974c3171b7fdbad73c3,2023-07-06 21:38:59,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/456ecefd525c3b6fa7d0854a57a3a659edc04fd1,2023-07-06 22:13:29,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/4ad5081794f4ddad16527136202e2f793eb417e9,2023-07-07 14:23:35,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/46154c4c358be51b2b3d2df4f5d05e232f8c29f5,2023-07-10 8:00:55,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/7c3c3dd7caac580417c4da1a5348789d593f26aa,2023-07-11 0:36:41,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/26f7f470df64d90e092081e39507e4ac751f55d6,2023-07-11 10:16:58,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/5d4b2fcc6fd9384757f5c7dae1fdea20345dfc6a,2023-07-11 17:27:09,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/c60cb917006ce40fbbef64dd5b62352efb38383b,2023-07-11 20:09:44,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/96b91ab2484267ec9ce8c663480f6ea58a034d30,2023-07-11 22:04:49,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/398606e1c4af00429fdfdceb0ed35b2fb98647e8,2023-07-12 21:26:30,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/0faf8ed49f9da63d1b5339f152586ffd7cde3e83,2023-07-13 2:46:58,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/c6b9c31a2cd2351b88f1440471d70e2d3051e33e,2023-07-13 14:40:57,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/634659e262f82bbc76aa776119c9fea079fbffe3,2023-07-13 16:30:36,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/85745cd3d99eca1e95b90f98414da290e3c6f28f,2023-07-13 23:39:59,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/0401ffa83f10eb12e53b0b604cc24b30bd72e739,2023-07-14 17:55:45,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/c9c4f8efc3dd4e66059522bf5f5c1ba0431e2069,2023-07-14 20:45:12,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/a155c68e6dceaa871f79d5525260c7c762c2bcc5,2023-07-15 1:24:56,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/5837e95d303464141009b8072636bb4442e2fcb2,2023-07-15 20:30:20,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/2fa7d11b64e55b4935dbf60b7e5810cec992bf67,2023-07-17 15:37:17,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/d2c24eca8a60c56b31ca967a44d5cc4522802aa6,2023-07-19 3:56:38,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/dfc9874740870b3d061d323747cdceadf5104187,2023-07-20 3:56:44,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/585ce32ca12db7e1495e91136c745736b80e1833,2023-07-20 16:56:49,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/842616bcba64e001ccc67b8f911939cc465364e9,2023-07-21 16:05:09,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/999ca07ef8a966f5cdb562196b190ef7ded7e4a3,2023-07-21 20:36:45,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/9d2f56fd22b6df92a9892525fba962b47afb1ea7,2023-07-21 20:52:05,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/b78341dda9fa2dc13a13edb2ee06cc7bc8bec90b,2023-07-24 20:50:56,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/c89aec207a5f3f6e6c556c3ed9ff0c8a90025c10,2023-07-25 5:03:09,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/b2b1f2194b2fe47fdf50678bc9ac888b3d62f523,2023-07-25 8:01:40,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/71d18f61059dbb617a8afc79b64598d2fbb89d63,2023-07-25 13:03:06,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/da4f3fdca13c9d800330c42af0bfaa403588ee5c,2023-07-25 18:41:22,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/3a77f9aaaf60b348ac4fc3bdcedc3e3238fb272f,2023-07-26 18:20:09,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/f725e6374def2cdb245b09c46944cef5512116d1,2023-07-26 19:17:41,N.A,Clean
